x,y,z,sx,sy,sz
1420023.71,9410669.99,-129.46,2.2979,0.8913,1.4520
1420062.14,9410689.99,-122.73,5.8618,0.8256,2.0218
1419953.54,9410663.43,-133.78,0.7168,0.6926,1.1588
1420022.59,9410677.31,-129.53,1.6153,0.6833,1.2514
1419998.03,9410701.30,-130.97,1.9224,0.5649,1.5099
1419998.16,9410674.01,-128.38,1.7327,0.7991,1.3890
1420080.91,9410649.20,-115.18,13.2667,4.3702,3.0601
1420087.11,9410704.36,-123.40,8.2902,0.6452,2.3826
1420062.46,9410667.07,-121.12,4.4206,1.2446,1.6444
1420014.17,9410683.73,-132.81,4.1277,1.0040,2.4011
1419996.72,9410653.89,-132.77,1.0813,0.7759,1.1769
1419974.55,9410660.39,-129.83,1.2774,0.9687,1.3727
1420065.07,9410703.32,-122.48,2.5817,0.6210,1.3036
1420017.76,9410638.89,-123.02,5.1121,3.2056,2.3700
1419944.10,9410674.92,-134.54,0.6378,0.6025,1.1367
1420038.32,9410655.06,-127.63,10.8712,4.2767,4.3312
1419948.67,9410664.54,-134.32,0.7824,0.8027,1.3004
1420083.12,9410695.10,-116.48,3.1706,0.6580,1.3058
1420022.55,9410679.27,-131.18,5.6232,1.3862,2.8498
1419944.31,9410689.94,-135.00,0.5877,0.5311,1.0489
1420006.14,9410660.09,-129.70,2.3496,1.2093,1.6070
1420011.88,9410647.45,-128.07,1.3992,0.9163,1.2129
1420091.19,9410684.95,-130.07,4.2649,0.7900,1.6481
1419987.44,9410701.08,-133.54,0.6701,0.5542,1.0390
1420042.88,9410711.38,-129.56,0.8451,0.6032,1.0862
1420065.35,9410737.80,-131.78,0.7019,0.6336,1.0965
1420024.17,9410766.05,-133.15,0.6535,0.6094,1.0567
1420081.47,9410872.38,-132.54,0.8021,0.8116,1.1592
1420045.21,9410733.65,-132.69,0.6729,0.6125,1.0746
1420153.97,9410938.79,-131.06,1.1171,1.2623,1.2951
1420187.04,9411039.53,-110.27,1.2132,1.4638,1.3962
1420031.51,9410764.16,-133.42,0.6634,0.6167,1.0642
1420083.10,9410869.43,-133.14,0.8812,1.0180,1.1762
1420039.59,9410740.98,-132.87,0.6667,0.6104,1.0685
1420036.73,9410792.80,-133.52,0.6798,0.6388,1.0762
1420033.85,9410764.11,-133.28,0.6650,0.6161,1.0660
1420055.97,9410830.42,-133.57,0.7354,0.7431,1.1175
1420062.38,9410845.77,-133.78,0.8391,1.0213,1.1547
1420026.85,9410785.79,-133.73,0.6641,0.6247,1.0644
1420191.67,9410978.98,-120.06,4.7306,6.4460,1.6959
1420111.38,9410829.46,-125.26,1.3395,1.3807,1.2441
1420177.39,9410974.32,-131.95,2.1264,2.8839,1.4392
1420117.45,9411074.12,-118.71,1.2022,2.1538,1.3654
1420027.05,9410758.14,-133.38,0.6552,0.6087,1.0586
1420034.23,9410762.67,-133.25,0.6651,0.6158,1.0662
1420116.17,9410825.19,-128.94,0.8285,0.7642,1.1787
1420053.49,9410730.38,-132.44,0.6963,0.6220,1.0917
1420050.48,9410767.33,-132.95,0.6913,0.6372,1.0861
1420037.24,9410747.07,-132.97,0.6648,0.6108,1.0669
1420065.11,9410779.15,-126.78,0.8372,0.8088,1.1436
1420185.76,9410992.74,-126.80,5.4728,8.0727,1.9550
1420030.28,9410803.81,-133.67,0.6757,0.6397,1.0731
1420051.90,9410796.05,-132.36,0.7170,0.6933,1.0999
1420037.54,9410744.72,-132.93,0.6666,0.6121,1.0684
1420051.35,9410750.56,-132.71,0.6858,0.6263,1.0828
1420100.73,9410840.44,-130.20,1.2771,1.4899,1.2856
1420180.30,9411071.41,-109.47,1.6288,2.6282,1.4308
1420042.38,9410743.32,-132.84,0.6712,0.6141,1.0722
1420021.95,9410819.38,-134.43,0.6742,0.6588,1.0727
1420034.42,9410745.14,-133.08,0.6609,0.6077,1.0642
1420235.76,9411008.73,-108.42,4.0630,5.0551,1.5368
1420044.49,9410747.51,-132.98,0.6881,0.6297,1.0845
1420146.12,9410947.67,-128.47,4.9004,7.7104,2.1008
1420046.66,9411068.29,-137.64,1.3038,5.4629,1.5796
1420080.21,9410803.76,-129.25,0.8331,0.8154,1.1482
1420069.14,9411116.27,-121.14,2.9293,13.1981,1.9847
1420052.40,9410746.13,-132.53,0.6861,0.6249,1.0835
1420115.90,9410847.33,-127.75,1.2090,1.3008,1.2439
1420155.89,9411052.81,-120.12,1.3510,2.1574,1.3899
1420027.61,9410760.68,-133.51,0.6581,0.6157,1.0639
1420051.79,9410780.95,-132.28,0.8577,0.9361,1.2127
1420068.60,9410803.77,-129.61,0.8602,0.9194,1.1692
1420082.65,9410798.17,-127.09,0.7709,0.7171,1.1342
1420053.36,9410743.74,-132.58,0.6892,0.6257,1.0860
1420041.77,9410737.55,-132.81,0.6690,0.6108,1.0713
1420023.21,9410780.38,-133.77,0.6576,0.6212,1.0610
1420050.00,9410730.48,-132.49,0.6788,0.6158,1.0794
1420040.20,9410753.55,-133.12,0.6719,0.6184,1.0728
1420043.88,9410755.01,-132.94,0.6771,0.6221,1.0766
1420045.36,9410739.62,-132.76,0.6776,0.6168,1.0780
1420041.43,9410819.80,-133.84,0.7085,0.7308,1.1020
1420053.70,9410732.84,-132.42,0.6857,0.6205,1.0845
1420084.47,9410920.72,-124.91,1.4630,3.0681,1.3822
1420055.42,9410738.37,-132.52,0.6940,0.6261,1.0896
1420020.82,9410764.79,-133.70,0.6495,0.6107,1.0567
1420064.68,9410777.28,-129.18,0.7734,0.7241,1.1123
1420038.12,9410722.87,-132.59,0.6610,0.6023,1.0652
1420004.61,9410741.97,-133.93,0.6260,0.5908,1.0378
1420024.13,9410765.99,-133.53,0.6539,0.6104,1.0569
1420022.37,9410738.82,-133.30,0.6445,0.5954,1.0509
1420033.22,9410719.85,-132.63,0.6542,0.5972,1.0602
1420044.11,9410724.81,-132.41,0.6721,0.6097,1.0733
1420116.85,9410752.32,-119.90,0.7942,0.6939,1.1604
1420043.66,9410736.17,-132.60,0.6719,0.6129,1.0724
1420193.54,9410909.63,-112.56,3.2329,3.3469,1.4180
1420022.87,9410807.32,-133.92,0.6701,0.6468,1.0682
1420024.05,9410738.92,-133.25,0.6469,0.5972,1.0527
1420078.75,9410800.62,-129.97,0.7572,0.7067,1.1262
1420029.00,9410757.81,-133.27,0.6630,0.6203,1.0629
1420034.71,9410747.52,-133.00,0.6632,0.6109,1.0648
1420011.02,9410731.10,-133.45,0.6282,0.5824,1.0392
1420036.89,9410745.15,-132.94,0.6802,0.6288,1.0723
1420083.61,9410869.03,-132.56,0.8148,0.8417,1.1620
1420020.27,9410718.35,-133.16,0.6381,0.5862,1.0477
1420183.12,9410920.43,-109.60,7.1893,8.2669,1.7920
1419989.40,9410755.60,-134.22,0.6091,0.6010,1.0340
1420018.75,9410733.38,-133.28,0.6423,0.5957,1.0503
1420046.44,9410756.05,-132.93,0.6943,0.6414,1.0831
1420029.26,9410720.27,-132.76,0.6501,0.5945,1.0568
1420042.32,9410730.10,-131.84,0.6713,0.6108,1.0717
1420040.24,9410777.04,-133.23,0.6789,0.6319,1.0758
1420039.21,9410741.97,-132.92,0.6750,0.6194,1.0718
1420050.11,9410916.23,-129.94,0.9208,1.6732,1.2007
1420000.15,9410719.16,-133.59,0.6120,0.5680,1.0274
1420113.58,9410832.34,-122.64,2.2514,2.4183,1.3760
1420031.89,9410709.78,-132.56,0.6524,0.5940,1.0592
1420013.42,9410730.93,-133.41,0.6391,0.5979,1.0497
1420009.25,9410734.59,-133.58,0.6263,0.5817,1.0377
1420151.93,9411193.09,-118.74,2.2774,5.5558,1.5811
1420234.15,9411002.56,-116.00,5.8486,7.1664,1.6919
1420123.94,9410838.24,-117.71,3.5751,3.7645,1.5416
1420065.26,9410841.17,-133.17,0.7705,0.7941,1.1310
1420036.04,9410713.36,-132.53,0.6618,0.5998,1.0654
1420002.93,9410732.17,-133.74,0.6185,0.5767,1.0323
1420030.55,9410759.36,-133.41,0.6654,0.6228,1.0650
1420031.29,9410742.94,-133.09,0.6617,0.6111,1.0632
1420030.00,9410711.80,-132.77,0.6494,0.5924,1.0573
1420009.29,9410747.79,-133.64,0.6299,0.5889,1.0399
1420018.34,9410733.64,-133.29,0.6402,0.5933,1.0493
1420008.24,9410736.78,-133.69,0.6260,0.5832,1.0380
1419996.53,9410767.79,-134.43,0.6209,0.5924,1.0329
1420026.29,9410734.07,-133.10,0.6496,0.5982,1.0558
1419999.08,9410743.23,-134.06,0.6164,0.5794,1.0307
1420019.20,9410870.49,-135.19,0.7252,1.0334,1.1206
1420029.12,9410739.03,-133.03,0.6542,0.6027,1.0589
1420026.40,9410745.15,-133.29,0.6526,0.6044,1.0573
1420099.93,9410837.30,-132.41,0.9525,0.9945,1.1879
1420132.63,9410939.13,-127.92,1.7974,2.6907,1.3615
1420036.32,9410737.68,-132.88,0.6648,0.6094,1.0661
1420082.56,9410798.44,-127.25,0.8084,0.7672,1.1377
1420083.03,9410801.45,-123.25,1.3875,1.4806,1.2482
1420020.09,9410720.74,-132.94,0.6374,0.5860,1.0474
1420054.98,9410750.07,-131.32,0.9511,0.8501,1.1841
1419987.61,9410744.50,-134.40,0.6038,0.5780,1.0241
1420033.72,9410711.54,-132.69,0.6639,0.5990,1.0667
1420008.10,9410761.92,-133.55,0.6357,0.6121,1.0459
1420013.17,9410858.24,-134.16,0.6899,0.7639,1.0875
1420168.01,9411034.46,-121.31,4.1695,7.4685,1.6942
1420068.33,9410757.08,-131.72,0.7694,0.6892,1.1175
1420168.63,9410893.26,-117.44,3.8367,4.1842,1.5261
1420023.13,9410869.78,-134.84,0.7055,0.7059,1.0968
1420047.86,9410726.96,-132.42,0.6790,0.6147,1.0778
1420034.73,9410730.19,-132.90,0.6657,0.6079,1.0670
1420024.18,9410717.81,-132.98,0.6425,0.5888,1.0516
1420018.83,9410718.05,-133.09,0.6372,0.5857,1.0478
1419994.72,9410738.23,-133.89,0.6096,0.5713,1.0249
1420007.58,9410756.40,-133.83,0.6356,0.6184,1.0484
1420030.61,9410717.00,-132.76,0.6511,0.5944,1.0581
1420159.73,9410972.51,-124.92,1.8604,2.6861,1.3813
1419987.48,9410758.62,-134.51,0.6073,0.5788,1.0230
1420040.08,9410769.33,-133.15,0.6788,0.6324,1.0757
1420000.22,9410779.64,-133.33,0.6450,0.8727,1.1150
1420133.56,9410960.97,-121.57,1.5301,2.3438,1.3207
1420038.19,9410794.57,-133.48,0.6892,0.6646,1.0821
1420081.90,9411049.69,-135.84,1.0297,1.8326,1.3171
1420039.37,9410852.18,-133.60,1.1407,2.4387,1.3723
1420051.64,9410776.14,-133.08,0.7268,0.6962,1.1020
1420011.16,9410751.21,-133.59,0.6423,0.6324,1.0620
1420055.57,9410758.04,-127.07,1.2073,1.1341,1.2923
1420012.37,9410726.63,-133.19,0.6319,0.5870,1.0475
1420010.79,9410727.66,-133.50,0.6274,0.5815,1.0403
1420047.67,9410759.99,-132.51,0.7342,0.6929,1.1050
1420017.23,9410868.99,-135.11,0.7052,0.8243,1.1001
1420038.57,9410715.62,-132.57,0.7083,0.6153,1.0957
1420153.16,9411209.02,-117.91,2.7108,7.4905,1.6533
1420008.71,9410729.69,-133.46,0.6302,0.5926,1.0503
1420020.41,9410804.21,-134.28,0.6642,0.6329,1.0640
1420124.26,9410758.02,-116.78,0.9084,0.7345,1.1770
1420043.30,9410850.95,-132.48,1.5193,3.4951,1.6396
1420027.55,9410750.61,-131.04,0.6635,0.6253,1.0665
1420041.47,9411070.48,-134.15,0.9621,2.2648,1.3173
1420065.01,9411116.12,-123.33,1.1290,3.0629,1.3849
1420005.43,9410741.24,-133.76,0.6240,0.5846,1.0367
1420057.83,9410840.01,-133.71,0.8198,1.0109,1.1508
1420091.77,9410991.45,-133.97,0.9128,1.0753,1.2528
1420023.48,9410717.10,-132.95,0.6440,0.5893,1.0540
1420161.92,9410843.36,-112.05,2.1451,1.8698,1.3071
1420030.66,9410713.46,-132.62,0.6505,0.5935,1.0573
1419972.83,9410749.52,-134.82,0.5887,0.5645,1.0096
1419996.77,9410721.58,-133.70,0.6145,0.5797,1.0317
1420009.90,9410715.07,-133.35,0.6248,0.5770,1.0378
1420151.36,9410812.56,-109.92,2.9309,2.2995,1.3097
1420008.88,9410710.87,-133.16,0.6231,0.5748,1.0361
1419991.92,9410723.49,-133.88,0.6039,0.5642,1.0208
1420179.06,9410890.08,-112.19,2.6248,2.6105,1.3457
1419987.92,9410715.56,-134.00,0.5976,0.5581,1.0167
1419983.72,9410718.95,-134.06,0.5933,0.5558,1.0132
1420219.52,9410986.47,-115.74,1.5125,1.6373,1.4049
1420059.66,9410744.65,-131.19,0.6946,0.6303,1.0905
1420038.19,9410722.79,-132.32,0.6637,0.6042,1.0661
1420042.27,9410730.12,-132.49,0.6771,0.6154,1.0724
1420014.92,9410691.45,-132.96,0.6282,0.5757,1.0418
1419979.30,9410741.18,-134.53,0.5935,0.5628,1.0125
1420079.93,9410871.07,-132.99,0.7842,0.7617,1.1542
1419991.21,9410741.06,-134.19,0.6067,0.5704,1.0221
1420037.73,9410731.87,-132.25,0.6723,0.6136,1.0681
1420024.88,9410686.74,-132.51,0.6407,0.5841,1.0522
1420027.22,9410706.94,-132.77,0.6474,0.5901,1.0547
1420031.11,9410722.63,-132.82,0.6573,0.6004,1.0597
1420025.23,9410743.14,-133.13,0.6507,0.6020,1.0547
1419982.31,9410723.30,-134.16,0.5926,0.5564,1.0125
1420180.44,9410939.63,-122.31,5.8778,7.1907,1.8052
1419971.84,9410731.76,-134.60,0.5829,0.5519,1.0049
1419990.81,9410724.49,-133.93,0.6031,0.5650,1.0205
1420020.88,9410720.52,-132.89,0.6391,0.5874,1.0479
1419982.05,9410745.25,-134.63,0.5977,0.5666,1.0152
1419996.65,9410720.84,-133.65,0.6097,0.5685,1.0255
1420023.39,9410807.08,-134.16,0.6720,0.6497,1.0687
1420012.85,9410750.77,-133.72,0.6607,0.6555,1.0593
1420035.32,9410712.25,-132.56,0.6600,0.5993,1.0631
1420115.49,9410867.20,-127.10,0.9737,1.0200,1.2042
1419985.98,9410726.33,-134.15,0.5979,0.5629,1.0172
1419986.22,9410727.07,-134.20,0.5979,0.5615,1.0166
1420011.63,9410698.47,-133.04,0.6312,0.5775,1.0431
1420002.21,9410721.73,-133.65,0.6164,0.5734,1.0310
1420030.16,9410714.85,-132.76,0.6507,0.5939,1.0573
1419976.75,9410737.81,-134.56,0.5897,0.5591,1.0101
1419993.55,9410717.43,-133.78,0.6049,0.5644,1.0226
1419997.34,9410717.39,-133.81,0.6092,0.5668,1.0257
1420132.96,9410952.29,-124.64,4.0546,6.5281,1.7015
1420002.08,9410730.01,-133.66,0.6170,0.5748,1.0308
1419989.49,9410727.31,-134.05,0.6021,0.5658,1.0201
1419992.25,9410715.37,-133.84,0.6026,0.5618,1.0208
1420035.88,9410726.55,-132.57,0.6619,0.6041,1.0641
1419992.81,9410731.47,-134.02,0.6085,0.5759,1.0257
1420040.42,9410751.24,-132.89,0.6889,0.6391,1.0764
1420216.83,9410809.80,-101.32,4.1840,2.4895,1.3801
1419982.97,9410735.24,-134.36,0.5960,0.5623,1.0146
1419988.54,9410742.01,-134.28,0.6058,0.5798,1.0233
1419995.24,9410711.86,-133.66,0.6069,0.5655,1.0250
1419984.98,9410737.26,-134.32,0.5987,0.5649,1.0166
1420079.54,9410800.56,-129.62,1.6555,1.8093,1.3099
1420021.07,9410734.48,-133.21,0.6441,0.5956,1.0503
1420025.12,9410746.34,-133.09,0.6789,0.6438,1.0641
1420199.67,9410915.35,-110.21,4.0726,4.2327,1.4542
1420129.40,9410846.59,-119.62,3.1293,3.3214,1.4404
1420174.41,9410853.34,-108.54,4.7507,4.2041,1.4643
1419985.36,9410730.72,-134.20,0.5982,0.5650,1.0173
1419973.72,9410736.63,-134.66,0.5862,0.5569,1.0077
1420007.30,9410710.02,-133.13,0.6198,0.5723,1.0343
1420006.65,9410780.36,-134.09,0.6555,0.7008,1.0595
1420004.47,9410719.76,-133.54,0.6191,0.5747,1.0331
1420021.30,9410708.18,-132.93,0.6392,0.5850,1.0487
1419995.44,9410736.35,-133.97,0.6142,0.5854,1.0300
1420118.33,9410831.60,-121.17,0.9997,0.9659,1.1919
1419974.84,9410749.58,-134.58,0.5907,0.5624,1.0100
1420088.53,9410842.41,-126.47,0.8506,0.8768,1.1579
1420066.11,9411076.19,-131.19,0.9484,1.2600,1.3078
1420018.32,9410712.32,-133.07,0.6409,0.5873,1.0498
1419986.85,9410722.97,-133.90,0.5999,0.5714,1.0237
1419986.64,9410733.28,-134.22,0.6012,0.5759,1.0230
1419980.05,9410738.09,-134.53,0.5937,0.5667,1.0148
1420005.10,9410707.66,-133.22,0.6175,0.5707,1.0331
1420118.11,9410871.75,-128.93,4.4538,5.7997,1.9601
1420027.38,9410680.82,-132.51,0.6441,0.5860,1.0557
1419999.46,9410728.18,-133.61,0.6159,0.5791,1.0319
1420107.43,9410816.49,-127.67,3.8493,3.9607,1.8206
1419977.68,9410726.11,-134.30,0.5881,0.5574,1.0112
1420047.60,9410803.53,-133.22,0.7100,0.6882,1.0948
1419999.07,9410736.84,-133.40,0.6319,0.6365,1.0544
1420024.06,9410704.03,-132.74,0.6430,0.5865,1.0521
1420000.79,9410741.27,-134.00,0.6181,0.5795,1.0316
1419975.77,9410754.02,-134.72,0.5932,0.5701,1.0129
1419988.52,9410757.91,-134.26,0.6095,0.5915,1.0264
1420169.28,9410908.82,-115.59,10.9159,12.7604,2.5712
1419981.87,9410767.17,-133.93,0.6131,0.7609,1.0626
1420020.27,9410688.92,-132.58,0.6346,0.5800,1.0476
1420039.08,9410717.46,-132.53,0.6732,0.6077,1.0705
1419966.28,9410735.35,-134.93,0.5780,0.5506,1.0017
1420066.34,9410795.73,-131.30,0.9222,0.9779,1.1541
1419979.08,9410732.42,-134.44,0.5910,0.5597,1.0120
1419981.89,9410753.53,-134.57,0.6009,0.5916,1.0226
1420054.21,9410718.97,-131.95,0.6965,0.6213,1.0866
1420009.40,9410697.62,-133.10,0.6233,0.5727,1.0383
1419972.11,9410734.12,-134.64,0.5837,0.5536,1.0058
1420030.51,9410726.29,-132.89,0.6630,0.6058,1.0640
1419969.53,9410733.20,-134.72,0.5808,0.5515,1.0037
1420020.04,9410698.15,-132.95,0.6356,0.5812,1.0474
1420090.58,9410786.02,-124.57,1.5121,1.4017,1.2487
1419982.06,9410769.69,-134.77,0.6056,0.5869,1.0217
1420050.55,9410788.75,-132.41,0.7057,0.6680,1.0928
1420113.78,9410850.58,-126.70,3.4001,4.0860,1.6952
1420139.71,9410882.61,-125.91,1.8401,2.1354,1.3198
1420015.31,9410697.21,-132.86,0.6360,0.5796,1.0473
1420194.28,9410755.05,-105.31,4.6280,1.8913,1.4179
1419992.44,9410743.90,-134.14,0.6090,0.5755,1.0247
1419994.15,9410730.85,-133.68,0.6134,0.5923,1.0354
1419974.68,9410754.81,-134.90,0.5929,0.5845,1.0162
1420144.02,9410899.34,-127.26,4.0652,5.1561,1.7193
1420025.12,9410701.68,-132.60,0.6461,0.5875,1.0542
1420017.28,9410731.06,-133.32,0.6395,0.5928,1.0475
1420010.86,9410705.91,-133.14,0.6243,0.5747,1.0382
1420089.09,9410794.79,-122.22,3.6201,3.6501,1.7742
1420010.24,9410739.51,-133.67,0.6656,0.6695,1.0723
1420049.87,9410804.03,-131.09,1.6884,2.4990,1.4945
1420021.30,9410687.63,-132.67,0.6514,0.5836,1.0576
1419998.74,9410708.64,-133.56,0.6097,0.5656,1.0270
1420065.79,9410799.39,-125.00,1.0876,1.2325,1.1753
1420165.11,9411173.83,-114.44,1.8086,3.6960,1.5273
1419980.69,9410721.99,-134.17,0.5905,0.5562,1.0123
1420016.20,9410695.25,-132.85,0.6313,0.5777,1.0443
1420010.98,9410699.27,-133.09,0.6244,0.5738,1.0388
1420082.99,9410843.81,-130.02,1.0958,1.3577,1.2014
1420004.36,9410712.60,-133.34,0.6186,0.5732,1.0341
1420006.45,9410727.13,-133.49,0.6222,0.5783,1.0353
1420154.86,9411049.39,-122.11,2.8912,5.5602,1.5413
1420210.07,9410831.47,-102.91,9.0195,6.0402,1.6925
1420063.09,9410918.38,-129.35,0.8952,1.3162,1.1863
1420208.23,9410826.04,-105.55,1.7669,1.2663,1.3160
1420108.94,9411066.11,-127.35,1.2276,2.2755,1.3596
1419972.31,9410749.21,-134.93,0.5881,0.5780,1.0143
1419978.64,9410724.11,-134.34,0.5886,0.5559,1.0114
1420049.95,9410723.17,-132.24,0.7749,0.6582,1.1107
1420034.26,9410683.27,-132.33,0.6589,0.5925,1.0654
1420009.51,9410700.63,-133.19,0.6259,0.5745,1.0417
1419984.61,9410806.14,-134.03,0.6248,0.6816,1.0428
1420025.58,9410779.38,-133.63,0.7067,0.7745,1.0924
1420024.88,9410819.59,-132.19,1.1025,2.3269,1.3945
1420000.65,9410706.05,-133.42,0.6121,0.5670,1.0301
1419995.87,9410776.34,-134.69,0.7315,1.4874,1.3036
1420041.26,9410818.51,-130.78,2.7650,5.3511,2.3452
1420017.86,9410747.67,-133.48,0.6676,0.6592,1.0710
1419980.98,9410796.48,-135.39,0.6269,1.1705,1.1430
1420034.78,9410696.80,-129.20,0.6611,0.5941,1.0650
1420021.12,9410691.27,-132.70,0.6407,0.5817,1.0521
1420100.66,9410741.27,-119.92,1.4963,0.9526,1.2245
1420124.91,9410800.46,-117.59,9.4359,7.7401,2.8942
1420113.75,9410721.68,-117.68,0.9112,0.6959,1.1629
1420080.49,9410766.09,-127.05,4.2702,3.5819,2.2928
1419985.80,9410803.66,-135.34,0.6277,0.7553,1.0550
1419993.88,9410748.51,-128.24,0.6776,1.0290,1.1934
1420060.20,9410724.33,-127.70,1.2421,0.8587,1.2451
1420062.40,9410726.24,-129.78,1.4383,0.9577,1.3255
1420022.87,9410819.90,-134.43,0.6811,0.6991,1.0780
1420121.12,9410722.07,-114.02,0.9394,0.7049,1.1709
1420162.10,9410802.05,-112.59,6.6326,4.4770,1.8104
1419990.69,9410775.67,-134.74,0.6196,0.6353,1.0381
1419993.58,9410807.63,-132.01,0.6377,0.7226,1.0536
1420053.40,9410759.27,-130.19,0.7672,0.7185,1.1061
1419968.85,9410736.88,-134.75,0.5809,0.5553,1.0051
1420001.63,9410706.09,-133.04,0.6325,0.5888,1.0643
1419998.96,9410851.67,-131.43,0.8563,3.0978,1.4470
1420171.32,9410788.30,-111.18,1.8766,1.2236,1.2763
1420230.02,9410792.98,-104.12,2.1058,1.2051,1.3448
1420100.82,9410771.46,-113.90,1.2633,1.0183,1.1816
1420139.07,9410762.72,-114.87,3.3758,1.8877,1.4304
1419970.66,9410744.81,-134.34,0.5848,0.5669,1.0098
1420078.06,9410905.61,-130.40,1.3767,2.5697,1.3251
1420070.72,9410919.71,-129.03,0.9568,1.5419,1.2113
1419979.21,9410728.27,-134.51,0.5903,0.5613,1.0142
1420025.15,9410772.30,-133.42,0.6605,0.6269,1.0622
1420010.30,9410689.13,-132.95,0.6323,0.5749,1.0452
1419996.28,9410692.18,-133.31,0.6047,0.5601,1.0239
1420038.59,9410716.91,-132.75,0.7352,0.6422,1.0804
1420067.96,9410778.12,-127.47,1.1931,1.1580,1.1717
1420040.74,9410735.83,-129.26,0.6730,0.6143,1.0698
1420028.81,9410747.85,-132.35,0.6786,0.6345,1.0646
1419978.85,9410707.88,-134.10,0.5870,0.5510,1.0096
1419977.45,9410716.38,-134.11,0.5874,0.5556,1.0102
1419996.99,9410688.01,-133.35,0.6059,0.5606,1.0251
1419990.08,9410739.61,-134.17,0.6097,0.5804,1.0234
1420028.51,9410686.05,-132.54,0.6767,0.5948,1.0646
1420054.63,9410757.64,-127.51,0.7417,0.6759,1.0924
1419977.83,9410717.58,-134.21,0.5869,0.5522,1.0087
1420015.30,9410690.69,-132.78,0.6345,0.5784,1.0440
1420033.95,9410746.84,-132.92,0.6774,0.6282,1.0671
1419994.53,9410687.87,-133.37,0.6035,0.5590,1.0233
1419988.73,9410699.83,-133.64,0.5969,0.5557,1.0173
1420018.50,9410698.93,-132.79,0.6395,0.5831,1.0472
1419975.55,9410733.11,-134.58,0.5875,0.5569,1.0086
1419999.38,9410692.91,-133.34,0.6131,0.5658,1.0295
1419982.11,9410707.94,-133.99,0.5953,0.5633,1.0177
1420110.81,9410816.88,-124.13,1.8588,1.8317,1.2798
1420223.57,9410905.31,-107.67,8.3459,7.6157,1.6862
1419996.60,9410714.94,-133.72,0.6113,0.5704,1.0266
1420135.49,9410747.15,-108.13,2.8677,1.5799,1.2821
1419983.95,9410712.77,-134.02,0.5931,0.5555,1.0136
1420071.76,9410774.31,-125.56,0.7614,0.7004,1.1128
1420004.44,9410693.15,-133.16,0.6155,0.5674,1.0319
1420004.23,9410722.70,-133.50,0.6234,0.5814,1.0345
1419978.18,9410705.59,-134.02,0.5857,0.5494,1.0088
1420008.56,9410740.68,-133.23,0.6699,0.6701,1.0603
1420054.66,9410795.28,-126.76,1.3910,1.7096,1.2459
1420174.80,9410890.61,-115.89,6.4905,6.7940,1.7652
1419995.19,9410691.06,-133.51,0.6125,0.5657,1.0327
1420080.61,9410874.50,-131.87,0.7865,0.7629,1.1564
1419975.61,9410717.18,-134.31,0.5850,0.5542,1.0090
1420000.64,9410682.56,-133.07,0.6102,0.5632,1.0292
1420013.64,9410736.95,-133.54,0.6678,0.6474,1.0604
1420003.95,9410686.70,-133.10,0.6154,0.5666,1.0327
1419974.74,9410713.59,-134.31,0.5827,0.5486,1.0061
1420058.68,9410746.38,-131.08,0.7697,0.6908,1.1037
1420064.27,9410896.86,-134.23,0.8707,1.1364,1.1709
1419972.67,9410711.74,-134.29,0.5801,0.5464,1.0043
1420153.93,9410825.55,-108.26,9.6526,8.1108,2.0509
1419967.37,9410716.16,-134.56,0.5752,0.5440,1.0004
1420028.45,9410686.75,-132.47,0.6791,0.5943,1.0674
1420113.40,9410742.66,-116.53,0.9278,0.7390,1.1608
1420025.96,9410674.90,-132.37,0.6472,0.5852,1.0563
1419987.61,9410696.25,-133.57,0.6069,0.5693,1.0332
1419985.62,9410703.45,-133.88,0.5937,0.5543,1.0151
1419981.75,9410714.47,-134.10,0.5907,0.5543,1.0121
1420117.36,9410960.68,-126.27,1.2113,1.7379,1.2764
1419989.41,9410708.69,-133.75,0.5991,0.5592,1.0189
1419969.21,9410720.14,-134.43,0.5780,0.5490,1.0033
1420011.74,9410706.62,-133.06,0.6291,0.5785,1.0406
1420069.08,9410804.13,-129.74,0.8700,0.9037,1.1365
1419980.15,9410710.44,-134.14,0.5888,0.5534,1.0115
1419966.82,9410737.24,-134.82,0.5808,0.6118,1.0239
1419974.72,9410711.17,-134.23,0.5824,0.5481,1.0061
1420047.80,9410724.06,-132.08,0.7071,0.6305,1.0832
1420033.36,9410706.95,-131.18,0.7971,0.6562,1.1152
1420104.43,9410949.29,-125.76,1.6007,2.7902,1.3225
1420021.11,9410679.56,-132.60,0.6430,0.5812,1.0528
1420011.87,9410685.35,-132.92,0.6315,0.5744,1.0447
1420164.84,9410770.35,-106.42,11.6321,6.2006,2.2304
1420211.73,9410811.36,-111.55,21.6528,12.8596,3.5241
1420019.44,9410667.45,-132.43,0.6392,0.5793,1.0518
1420054.78,9410780.39,-132.66,0.8623,0.8917,1.1331
