DJI_0248.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
-0.00390727, -0.00290951, -0.00117021, -0.000764346, 0.000302488, -0.000244947, -0.00185402, -0.00251464, 0.0405744, 1, -0.000473352, 0.0288804, 0.00374051, 0.19034
0.0058777, 0.000776275, -0.00522477, 0.000820757, -0.000159935, 0.000143117, -0.00371907, 0.000812006, 0.000973726, -0.000473352, 1, 0.255788, -0.120911, 0.00436876
-0.00924435, -0.0058365, 0.023684, -0.00173294, 0.000586073, -0.000443705, 0.0212803, -0.00674474, -0.00363301, 0.0288804, 0.255788, 1, 0.117537, 0.019674
-0.000586244, 0.0227076, -0.000153587, -0.000647883, 0.000157525, -0.000155485, 0.000660879, 0.022022, -0.034712, 0.00374051, -0.120911, 0.117537, 1, 0.00454158
-0.00997323, 0.0150602, -0.000703507, -0.00194597, 3.71945e-05, 3.60473e-05, -0.00472161, 0.0143412, -0.406442, 0.19034, 0.00436876, 0.019674, 0.00454158, 1
DJI_0153.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.00874827, -0.00306548, 0.00565708, -0.00647743, -0.00153127, -0.011677
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00446472, -0.00303942, 0.00109554, -0.00369509, 0.0196215, 0.0152701
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, 3.53388e-05, -0.000588918, -0.00534435, 0.0227674, -0.00283069, -0.00439102
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.0019666, -0.00021459, 0.00105063, 0.000437585, -0.000960936, -0.00231375
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, -0.000135672, 0.00010202, -0.000307636, -0.000332149, 0.000337609, -0.000103763
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, 5.47294e-05, -9.89295e-05, 0.000246012, 0.000240102, -0.00036073, 0.000275845
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, 0.00116657, -0.00164072, -0.0041255, 0.0176367, -0.000948202, -0.00754039
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00490988, -0.00234651, 0.000930951, -0.00469342, 0.0186297, 0.0138974
0.00874827, 0.00446472, 3.53388e-05, 0.0019666, -0.000135672, 5.47294e-05, 0.00116657, 0.00490988, 1, 0.0374639, 0.000990734, 0.0111032, -0.031702, -0.383042
-0.00306548, -0.00303942, -0.000588918, -0.00021459, 0.00010202, -9.89295e-05, -0.00164072, -0.00234651, 0.0374639, 1, -0.000322986, 0.0252877, 0.0116995, 0.182222
0.00565708, 0.00109554, -0.00534435, 0.00105063, -0.000307636, 0.000246012, -0.0041255, 0.000930951, 0.000990734, -0.000322986, 1, 0.277205, -0.0336523, 0.00459281
-0.00647743, -0.00369509, 0.0227674, 0.000437585, -0.000332149, 0.000240102, 0.0176367, -0.00469342, 0.0111032, 0.0252877, 0.277205, 1, -0.0118577, 0.0178782
-0.00153127, 0.0196215, -0.00283069, -0.000960936, 0.000337609, -0.00036073, -0.000948202, 0.0186297, -0.031702, 0.0116995, -0.0336523, -0.0118577, 1, 0.00228627
-0.011677, 0.0152701, -0.00439102, -0.00231375, -0.000103763, 0.000275845, -0.00754039, 0.0138974, -0.383042, 0.182222, 0.00459281, 0.0178782, 0.00228627, 1
DJI_0154.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.00901041, -0.00181844, 0.0054236, -0.00665563, -0.00197003, -0.0111738
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00402562, -0.00279976, 0.00109915, -0.00353519, 0.0208151, 0.0134838
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -4.69468e-05, -0.000689144, -0.00515745, 0.022091, -0.00302913, -0.0038992
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.00202483, -2.30501e-05, 0.000987412, 0.000188552, -0.0012023, -0.00211434
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, -0.000154406, 0.00017328, -0.000248806, 7.04316e-05, 0.000567611, -0.00033362
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, 3.52792e-05, -0.000211978, 0.000171123, -0.000326583, -0.000549551, 0.000572026
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, 0.00125121, -0.00142419, -0.00394668, 0.017236, -0.00147015, -0.00695648
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.0044277, -0.00217028, 0.00096986, -0.00449542, 0.0199006, 0.0122374
0.00901041, 0.00402562, -4.69468e-05, 0.00202483, -0.000154406, 3.52792e-05, 0.00125121, 0.0044277, 1, 0.0351517, 0.00110511, 0.0107039, -0.0341385, -0.356714
-0.00181844, -0.00279976, -0.000689144, -2.30501e-05, 0.00017328, -0.000211978, -0.00142419, -0.00217028, 0.0351517, 1, -0.000260287, 0.0278599, 0.0117126, 0.177196
0.0054236, 0.00109915, -0.00515745, 0.000987412, -0.000248806, 0.000171123, -0.00394668, 0.00096986, 0.00110511, -0.000260287, 1, 0.256161, -0.0431079, 0.00463345
-0.00665563, -0.00353519, 0.022091, 0.000188552, 7.04316e-05, -0.000326583, 0.017236, -0.00449542, 0.0107039, 0.0278599, 0.256161, 1, 0.000248025, 0.0196271
-0.00197003, 0.0208151, -0.00302913, -0.0012023, 0.000567611, -0.000549551, -0.00147015, 0.0199006, -0.0341385, 0.0117126, -0.0431079, 0.000248025, 1, 0.0023787
-0.0111738, 0.0134838, -0.0038992, -0.00211434, -0.00033362, 0.000572026, -0.00695648, 0.0122374, -0.356714, 0.177196, 0.00463345, 0.0196271, 0.0023787, 1
DJI_0155.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.0103982, 0.00051002, 0.00596266, -0.00535507, -0.000556218, -0.00778134
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00363115, -0.00146144, 0.00100424, -0.00596226, 0.0276403, 0.0124638
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.000264934, -0.000672805, -0.0050427, 0.0212515, 0.00322576, -0.000260808
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.00208665, 0.00030651, 0.000917946, -0.00132852, -0.00134368, -0.00262258
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, -0.000294982, 5.44273e-06, -0.000267311, 0.000291219, 0.000821831, 0.000906856
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, 0.000245051, -1.15339e-05, 0.000243436, -0.000213814, -0.0006838, -0.000827723
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, 0.00147349, -0.00117809, -0.00353707, 0.0197641, 0.00488078, -0.00122639
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00416865, -0.00150101, 0.00110029, -0.00741845, 0.0267772, 0.0125368
0.0103982, 0.00363115, -0.000264934, 0.00208665, -0.000294982, 0.000245051, 0.00147349, 0.00416865, 1, 0.0333742, 0.00103007, -0.0255645, -0.025485, -0.330463
0.00051002, -0.00146144, -0.000672805, 0.00030651, 5.44273e-06, -1.15339e-05, -0.00117809, -0.00150101, 0.0333742, 1, -0.000166945, 0.0209694, -0.0164895, 0.173453
0.00596266, 0.00100424, -0.0050427, 0.000917946, -0.000267311, 0.000243436, -0.00353707, 0.00110029, 0.00103007, -0.000166945, 1, 0.0525254, -0.224861, -4.76002e-06
-0.00535507, -0.00596226, 0.0212515, -0.00132852, 0.000291219, -0.000213814, 0.0197641, -0.00741845, -0.0255645, 0.0209694, 0.0525254, 1, 0.15558, 0.00936703
-0.000556218, 0.0276403, 0.00322576, -0.00134368, 0.000821831, -0.0006838, 0.00488078, 0.0267772, -0.025485, -0.0164895, -0.224861, 0.15558, 1, 0.00290324
-0.00778134, 0.0124638, -0.000260808, -0.00262258, 0.000906856, -0.000827723, -0.00122639, 0.0125368, -0.330463, 0.173453, -4.76002e-06, 0.00936703, 0.00290324, 1
DJI_0156.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.0106652, 0.00332659, 0.00575093, -0.00486946, -0.00346078, -0.00857548
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00297595, -0.00193821, 0.00100179, -0.00772145, 0.0315432, 0.0145108
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.000539405, -0.000878081, -0.00484603, 0.0222047, 0.00699273, 0.000272952
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.00211661, 0.000737038, 0.000938743, -0.00141933, -0.00159799, -0.00243473
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, -0.000393683, -0.000134126, -0.000318614, 0.000346325, 0.00121843, 0.00101074
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, 0.000363139, 0.000126859, 0.000302002, -0.000282655, -0.00107781, -0.00101704
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, 0.00150567, -0.000339525, -0.00330476, 0.0218422, 0.00651972, -0.00114726
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00353325, -0.00189689, 0.00118122, -0.00857868, 0.0306946, 0.0147682
0.0106652, 0.00297595, -0.000539405, 0.00211661, -0.000393683, 0.000363139, 0.00150567, 0.00353325, 1, 0.0320356, 0.00101162, -0.0274656, -0.0134776, -0.290934
0.00332659, -0.00193821, -0.000878081, 0.000737038, -0.000134126, 0.000126859, -0.000339525, -0.00189689, 0.0320356, 1, -3.65066e-05, 0.0130142, -0.0216819, 0.175573
0.00575093, 0.00100179, -0.00484603, 0.000938743, -0.000318614, 0.000302002, -0.00330476, 0.00118122, 0.00101162, -3.65066e-05, 1, -0.0299367, -0.21878, -0.000197173
-0.00486946, -0.00772145, 0.0222047, -0.00141933, 0.000346325, -0.000282655, 0.0218422, -0.00857868, -0.0274656, 0.0130142, -0.0299367, 1, 0.0561932, -0.00497228
-0.00346078, 0.0315432, 0.00699273, -0.00159799, 0.00121843, -0.00107781, 0.00651972, 0.0306946, -0.0134776, -0.0216819, -0.21878, 0.0561932, 1, 6.63824e-05
-0.00857548, 0.0145108, 0.000272952, -0.00243473, 0.00101074, -0.00101704, -0.00114726, 0.0147682, -0.290934, 0.175573, -0.000197173, -0.00497228, 6.63824e-05, 1
DJI_0157.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.0102054, 0.00602627, 0.00564104, -0.00425913, -0.00677361, -0.00920837
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00230594, -0.00211113, 0.00131698, -0.00722632, 0.0335915, 0.0148005
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.000451658, -0.00176548, -0.00460902, 0.0229112, 0.0113867, 0.00131953
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.00204108, 0.00124091, 0.000880844, -0.00159193, -0.00199011, -0.00246953
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, -0.000385619, -0.00027598, -0.000275556, 0.000534268, 0.00142074, 0.000939132
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, 0.000341326, 0.000263699, 0.000253945, -0.00043936, -0.00128607, -0.000923476
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, 0.00159282, -4.1126e-05, -0.00304643, 0.0233679, 0.00827092, -0.00087827
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00293166, -0.00183718, 0.00147255, -0.00795184, 0.0321789, 0.0147165
0.0102054, 0.00230594, -0.000451658, 0.00204108, -0.000385619, 0.000341326, 0.00159282, 0.00293166, 1, 0.0312269, 0.000954921, -0.0247145, -0.00517536, -0.252441
0.00602627, -0.00211113, -0.00176548, 0.00124091, -0.00027598, 0.000263699, -4.1126e-05, -0.00183718, 0.0312269, 1, 7.30344e-05, 0.00731399, -0.0208286, 0.181694
0.00564104, 0.00131698, -0.00460902, 0.000880844, -0.000275556, 0.000253945, -0.00304643, 0.00147255, 0.000954921, 7.30344e-05, 1, -0.0807118, -0.182378, 0.0011658
-0.00425913, -0.00722632, 0.0229112, -0.00159193, 0.000534268, -0.00043936, 0.0233679, -0.00795184, -0.0247145, 0.00731399, -0.0807118, 1, -0.0266275, -0.0174263
-0.00677361, 0.0335915, 0.0113867, -0.00199011, 0.00142074, -0.00128607, 0.00827092, 0.0321789, -0.00517536, -0.0208286, -0.182378, -0.0266275, 1, 0.000214776
-0.00920837, 0.0148005, 0.00131953, -0.00246953, 0.000939132, -0.000923476, -0.00087827, 0.0147165, -0.252441, 0.181694, 0.0011658, -0.0174263, 0.000214776, 1
DJI_0158.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.00937009, 0.00824001, 0.00450912, -0.00681067, -0.00897493, -0.0100306
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.00153293, -0.00236801, 0.00155048, -0.00695419, 0.0348307, 0.0148389
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.000398499, -0.00149677, -0.00384533, 0.0270813, 0.0132612, 0.00174808
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.0017977, 0.00172601, 0.000673104, -0.00187446, -0.00234004, -0.00201173
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, -0.000292692, -0.000433583, -0.000168321, 0.00070823, 0.00172584, 0.000458723
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, 0.000252424, 0.000385332, 0.000154854, -0.000605525, -0.00150264, -0.000430786
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, 0.00154526, 0.00102809, -0.00288536, 0.0262531, 0.00817292, -0.00132358
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00218253, -0.00208036, 0.00165132, -0.00786363, 0.0335869, 0.0144663
0.00937009, 0.00153293, -0.000398499, 0.0017977, -0.000292692, 0.000252424, 0.00154526, 0.00218253, 1, 0.0304167, -0.000213797, 0.00846816, -0.00124389, -0.209959
0.00824001, -0.00236801, -0.00149677, 0.00172601, -0.000433583, 0.000385332, 0.00102809, -0.00208036, 0.0304167, 1, 0.000401043, -0.000844877, 0.00710791, 0.194728
0.00450912, 0.00155048, -0.00384533, 0.000673104, -0.000168321, 0.000154854, -0.00288536, 0.00165132, -0.000213797, 0.000401043, 1, -0.130851, -0.118509, 0.00341587
-0.00681067, -0.00695419, 0.0270813, -0.00187446, 0.00070823, -0.000605525, 0.0262531, -0.00786363, 0.00846816, -0.000844877, -0.130851, 1, -0.11632, -0.0272347
-0.00897493, 0.0348307, 0.0132612, -0.00234004, 0.00172584, -0.00150264, 0.00817292, 0.0335869, -0.00124389, 0.00710791, -0.118509, -0.11632, 1, 0.00287877
-0.0100306, 0.0148389, 0.00174808, -0.00201173, 0.000458723, -0.000430786, -0.00132358, 0.0144663, -0.209959, 0.194728, 0.00341587, -0.0272347, 0.00287877, 1
DJI_0159.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.00841883, 0.0107146, 0.00442531, -0.00986709, -0.00765367, -0.0092314
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, 0.000338334, -0.00256193, 0.00162501, -0.00479461, 0.0318276, 0.0171734
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -2.5743e-05, -0.0013512, -0.00354288, 0.0333055, 0.0114992, 0.00213442
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.00160194, 0.00223099, 0.000597303, -0.00277643, -0.00158795, -0.002031
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, -0.000225242, -0.000615488, -8.58705e-05, 0.00142592, 0.00132518, 0.000839149
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, 0.000188339, 0.000534932, 8.52904e-05, -0.00122735, -0.00105103, -0.000865018
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, 0.00173625, 0.00230412, -0.0025792, 0.0307339, 0.00529954, -0.000991159
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.00107428, -0.00224243, 0.00171094, -0.00601504, 0.030885, 0.0163529
0.00841883, 0.000338334, -2.5743e-05, 0.00160194, -0.000225242, 0.000188339, 0.00173625, 0.00107428, 1, 0.0281718, -0.000219033, 0.00592805, -0.0039233, -0.158563
0.0107146, -0.00256193, -0.0013512, 0.00223099, -0.000615488, 0.000534932, 0.00230412, -0.00224243, 0.0281718, 1, 0.000362908, 0.00164604, 0.00513853, 0.210986
0.00442531, 0.00162501, -0.00354288, 0.000597303, -8.58705e-05, 8.52904e-05, -0.0025792, 0.00171094, -0.000219033, 0.000362908, 1, -0.174067, -0.00392345, 0.00605022
-0.00986709, -0.00479461, 0.0333055, -0.00277643, 0.00142592, -0.00122735, 0.0307339, -0.00601504, 0.00592805, 0.00164604, -0.174067, 1, -0.187904, -0.0361883
-0.00765367, 0.0318276, 0.0114992, -0.00158795, 0.00132518, -0.00105103, 0.00529954, 0.030885, -0.0039233, 0.00513853, -0.00392345, -0.187904, 1, 0.00583241
-0.0092314, 0.0171734, 0.00213442, -0.002031, 0.000839149, -0.000865018, -0.000991159, 0.0163529, -0.158563, 0.210986, 0.00605022, -0.0361883, 0.00583241, 1
DJI_0160.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.00792524, 0.0122301, 0.00409306, -0.0106972, -0.00800306, -0.00929208
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, -0.000348148, -0.00269717, 0.00183957, -0.00387764, 0.0293021, 0.0187661
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.000250547, -0.00140463, -0.00314073, 0.0357293, 0.0117339, 0.00189489
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.00138015, 0.00258217, 0.000549834, -0.00273574, -0.00167441, -0.00204594
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, -0.000141984, -0.000713477, -2.97177e-05, 0.00152836, 0.00130237, 0.000820933
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, 0.000106201, 0.000624799, 3.84324e-05, -0.00127289, -0.00109947, -0.000834778
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, 0.00177997, 0.00289178, -0.0023553, 0.0314812, 0.00600026, -0.00165541
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, 0.000371632, -0.00230361, 0.00184907, -0.00540649, 0.0282608, 0.0177686
0.00792524, -0.000348148, -0.000250547, 0.00138015, -0.000141984, 0.000106201, 0.00177997, 0.000371632, 1, 0.0261023, -0.000202112, 0.00416767, -0.00361201, -0.1263
0.0122301, -0.00269717, -0.00140463, 0.00258217, -0.000713477, 0.000624799, 0.00289178, -0.00230361, 0.0261023, 1, 0.000362536, 0.0018838, 0.00352815, 0.226961
0.00409306, 0.00183957, -0.00314073, 0.000549834, -2.97177e-05, 3.84324e-05, -0.0023553, 0.00184907, -0.000202112, 0.000362536, 1, -0.179786, 0.0412553, 0.00643023
-0.0106972, -0.00387764, 0.0357293, -0.00273574, 0.00152836, -0.00127289, 0.0314812, -0.00540649, 0.00416767, 0.0018838, -0.179786, 1, -0.184509, -0.0385252
-0.00800306, 0.0293021, 0.0117339, -0.00167441, 0.00130237, -0.00109947, 0.00600026, 0.0282608, -0.00361201, 0.00352815, 0.0412553, -0.184509, 1, 0.00630753
-0.00929208, 0.0187661, 0.00189489, -0.00204594, 0.000820933, -0.000834778, -0.00165541, 0.0177686, -0.1263, 0.226961, 0.00643023, -0.0385252, 0.00630753, 1
DJI_0161.JPG
FC6310_8.8_4864x3648 (RGB)
PerspectiveCamera5
global
F,C0_x,C0_y,R1,R2,R3,T1,T2,X,Y,Z,Alpha,Beta,Gamma
1, 0.0328556, -0.393775, -0.237045, 0.270453, -0.236784, -0.15222, 0.0414033, 0.00713232, 0.0146014, 0.00409394, -0.00919522, -0.00768213, -0.00996915
0.0328556, 1, -0.0565385, -0.0032051, 0.00815648, -0.00733533, -0.0888418, 0.946523, -0.00149456, -0.00364638, 0.0017478, -0.00343372, 0.024327, 0.0219186
-0.393775, -0.0565385, 1, -0.0691387, 0.0259573, -0.0208535, 0.800684, -0.0793322, -0.000793771, -0.00133089, -0.00270039, 0.0375594, 0.0104049, 0.0018099
-0.237045, -0.0032051, -0.0691387, 1, -0.96124, 0.90279, -0.0607056, -0.00703704, 0.000766923, 0.00285357, 0.000375991, -0.00216683, -0.0018808, -0.00199748
0.270453, 0.00815648, 0.0259573, -0.96124, 1, -0.982192, 0.0224707, 0.0149687, 0.000250595, -0.000595835, 0.000181356, 0.00132573, 0.00141812, 0.000568061
-0.236784, -0.00733533, -0.0208535, 0.90279, -0.982192, 1, -0.0143785, -0.0136347, -0.00025647, 0.000472953, -0.000171213, -0.0010892, -0.00122104, -0.000487499
-0.15222, -0.0888418, 0.800684, -0.0607056, 0.0224707, -0.0143785, 1, -0.0992074, 0.00137667, 0.00388906, -0.00207882, 0.0320312, 0.00560904, -0.00296016
0.0414033, 0.946523, -0.0793322, -0.00703704, 0.0149687, -0.0136347, -0.0992074, 1, -0.000764927, -0.00312148, 0.00178104, -0.00502863, 0.0232507, 0.0208299
0.00713232, -0.00149456, -0.000793771, 0.000766923, 0.000250595, -0.00025647, 0.00137667, -0.000764927, 1, 0.0216516, -0.000147081, 0.00148457, -0.00223186, -0.0813958
0.0146014, -0.00364638, -0.00133089, 0.00285357, -0.000595835, 0.000472953, 0.00388906, -0.00312148, 0.0216516, 1, 0.000479322, 0.00177243, 0.00133753, 0.252254
0.00409394, 0.0017478, -0.00270039, 0.000375991, 0.000181356, -0.000171213, -0.00207882, 0.00178104, -0.000147081, 0.000479322, 1, -0.17862, 0.0979614, 0.00655193
